identifier	upos_dist_DET	upos_dist_ADV	upos_dist_PUNCT	upos_dist_NUM	upos_dist_PRON	upos_dist_ADP	upos_dist_PROPN	upos_dist_ADJ	upos_dist_VERB	upos_dist_NOUN	upos_dist_CCONJ	upos_dist_AUX	xpos_dist_A	xpos_dist_VA	xpos_dist_B	xpos_dist_FB	xpos_dist_PC	xpos_dist_N	xpos_dist_V	xpos_dist_SP	xpos_dist_RD	xpos_dist_E	xpos_dist_CC	xpos_dist_FF	xpos_dist_RI	xpos_dist_FS	xpos_dist_S	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Part	verbs_num_pers_dist_Sing+3	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_form_dist_Fin	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advcl	dep_dist_nmod	dep_dist_obl	dep_dist_aux	dep_dist_conj	dep_dist_cop	dep_dist_advmod	dep_dist_cc	dep_dist_det	dep_dist_root	dep_dist_obj	dep_dist_punct	dep_dist_mark	dep_dist_case	dep_dist_amod	dep_dist_nsubj	subj_pre	subj_post	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_1	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_3	avg_verb_edges
isdt_quest-335	28.5714285714286	0	14.2857142857143	0	0	14.2857142857143	0	0	14.2857142857143	28.5714285714286	0	0	0	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0.142857142857143	0.142857142857143	0.285714285714286	0	100	0	0	100	0	0	0	0	0	0	1	100	7	1.8	3	3	3	0	14.2857142857143	0	0	0	0	0	0	28.5714285714286	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	0	100	1	1	100	0	0	100	0	0	100	0	0	0	1
isdt_quest-380	0	20	20	0	0	0	40	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	100	100	0	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	0	0	0	0	20	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-418	12.5	0	12.5	0	12.5	12.5	25	0	12.5	0	0	12.5	0	0.125	0	0	0	0	0.125	0.25	0.125	0.125	0	0	0	0.125	0	0	0	100	0	0	100	0	100	100	100	100	1	100	8	1.5	2	2	3	0	12.5	0	12.5	0	0	0	0	12.5	12.5	12.5	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
isdt_quest-441	33.3333333333333	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	16.6666666666667	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	100	100	100	100	1	100	6	1.5	3	3	2	0	0	0	0	0	16.6666666666667	0	0	33.3333333333333	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-448	25	0	12.5	0	12.5	12.5	12.5	0	0	12.5	0	12.5	0	0	0	0	0	0	0.125	0.125	0.25	0.125	0	0	0	0.125	0.125	0	0	0	0	0	0	0	100	100	100	100	1	100	8	1.83333333333333	3	3	3	0	12.5	0	0	0	12.5	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
isdt_quest-501	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	11.1111111111111	0.111111111111111	0	0	0	0	0	0.111111111111111	0	0.222222222222222	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	0	0	0	0	0	0	0	100	100	100	100	1	100	9	1.71428571428571	3	3	3	0	11.1111111111111	0	0	0	11.1111111111111	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
isdt_quest-607	12.5	0	12.5	0	12.5	12.5	25	0	12.5	12.5	0	0	0	0	0	0	0.125	0	0.125	0.25	0	0.125	0	0	0	0.125	0.125	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.33333333333333	2	2	2	0	0	12.5	0	0	0	0	0	12.5	12.5	0	12.5	0	12.5	0	12.5	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-630	25	0	12.5	0	12.5	12.5	12.5	0	0	12.5	0	12.5	0	0	0	0	0	0	0.125	0.125	0.25	0.125	0	0	0	0.125	0.125	0	0	0	0	0	0	0	100	100	100	100	1	100	8	1.83333333333333	3	3	3	0	12.5	0	0	0	12.5	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
isdt_quest-652	22.2222222222222	0	11.1111111111111	0	11.1111111111111	22.2222222222222	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0.222222222222222	0.222222222222222	0	0	0	0.111111111111111	0.111111111111111	100	100	0	0	100	0	0	0	0	0	0	1	100	9	1.57142857142857	3	3	3	0	11.1111111111111	11.1111111111111	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	100	0	0	2
isdt_quest-692	0	0	20	0	20	0	40	0	0	0	0	20	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	100	100	100	100	1	100	5	1.33333333333333	2	2	2	0	0	0	0	0	20	0	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-871	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0.142857142857143	0	0	0	0	0	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	100	100	100	1	100	7	1.4	2	2	2	0	14.2857142857143	14.2857142857143	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	14.2857142857143	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-886	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	0.166666666666667	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	100	100	100	100	1	100	6	1.5	2	2	2	0	0	16.6666666666667	0	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-955	0	20	20	0	20	0	20	0	20	0	0	0	0	0	0.2	0	0.2	0	0.2	0.2	0	0	0	0	0	0.2	0	100	100	0	0	100	0	100	0	0	0	0	1	100	5	1.33333333333333	2	2	1	0	0	0	0	0	0	20	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-974	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	28.5714285714286	0	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0	0.142857142857143	0.285714285714286	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.2	2	2	2	0	0	14.2857142857143	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1011	0	20	20	0	0	0	40	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	100	0	100	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	0	0	0	0	20	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1137	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0.111111111111111	0	0	0	0	0	0.111111111111111	0.111111111111111	0.222222222222222	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	100	0	100	100	1	100	9	1.85714285714286	4	4	3	0	11.1111111111111	0	0	0	11.1111111111111	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
isdt_quest-1153	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	33.3333333333333	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0.166666666666667	0.333333333333333	0	0.166666666666667	0	0	0	0.166666666666667	0	100	0	100	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	0	16.6666666666667	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	100	0	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1225	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	11.1111111111111	0	11.1111111111111	0	0	0	0	0	0	0.111111111111111	0.222222222222222	0.222222222222222	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	100	100	100	100	1	100	9	1.71428571428571	3	3	3	0	11.1111111111111	0	0	0	11.1111111111111	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
isdt_quest-1276	33.3333333333333	0	16.6666666666667	0	0	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	100	100	100	100	1	100	6	1.75	3	3	2	0	0	0	0	0	16.6666666666667	0	0	33.3333333333333	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-1387	0	20	20	0	0	0	40	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	100	0	100	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	0	0	0	0	20	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1391	22.2222222222222	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0.222222222222222	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	100	100	0	0	100	0	100	0	0	0	0	1	100	9	1.71428571428571	3	3	3	0	11.1111111111111	0	0	0	0	11.1111111111111	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	100	0	1	1	100	0	0	100	0	0	0	0	0	100	3
isdt_quest-1454	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	0	0	0	0	0	1	100	9	1.71428571428571	3	3	2	0	0	11.1111111111111	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-1515	16.6666666666667	0	16.6666666666667	0	0	0	33.3333333333333	0	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0.166666666666667	0.333333333333333	0	0	0	0	0	0.166666666666667	0.166666666666667	100	0	0	0	100	0	100	0	0	0	0	1	100	6	1	1	1	2	0	0	0	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1593	22.2222222222222	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	0	0	0	0	0	1	100	9	1.71428571428571	3	3	2	0	0	11.1111111111111	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-1766	25	0	12.5	0	12.5	12.5	12.5	0	12.5	0	0	12.5	0	0.125	0	0	0	0	0.125	0.125	0.125	0.125	0	0	0	0.125	0	0	0	100	0	0	100	0	100	100	100	100	1	100	8	1.5	2	2	2	0	0	12.5	12.5	0	0	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1874	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0.166666666666667	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.25	2	2	2	0	0	16.6666666666667	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-1894	0	0	20	0	20	0	40	0	20	0	0	0	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	100	0	0	0	100	0	100	0	0	0	0	1	100	5	1	1	1	2	0	0	20	0	0	0	0	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-2025	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	100	0	0	100	0	100	0	100	100	1	100	6	1.5	2	2	2	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	0	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-2060	0	0	20	0	20	0	40	0	0	0	0	20	0	0	0	0	0	0	0.2	0.4	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	100	100	100	100	1	100	5	1.33333333333333	2	2	2	0	0	0	0	0	20	0	0	0	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_quest-2079	12.5	12.5	12.5	0	0	0	0	12.5	12.5	12.5	0	25	0.125	0.25	0.125	0	0	0	0.125	0	0.125	0	0	0	0	0.125	0.125	0	0	100	0	0	100	0	100	50	50	100	1	100	8	1.66666666666667	3	3	2	0	0	0	12.5	0	0	12.5	0	12.5	12.5	0	12.5	0	0	12.5	0	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_quest-2098	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	100	0	0	100	0	100	100	100	100	1	100	7	1.4	2	2	2	0	0	14.2857142857143	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_quest-2131	14.2857142857143	0	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0.142857142857143	0	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	100	100	0	1	100	7	1.4	2	2	2	0	0	14.2857142857143	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_1_CC-34	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	2	0	20	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
isdt_2_Europarl-173	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0	0	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	100	0	0	0	0	100	100	0	1	100	9	2.14285714285714	5	5	2	0	0	11.1111111111111	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_2_Europarl-295	12.5	12.5	12.5	0	25	0	0	12.5	12.5	12.5	0	0	0.125	0	0.125	0	0.125	0	0.125	0	0	0	0	0	0.125	0	0.125	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.5	3	3	3	0	0	0	0	0	0	12.5	0	12.5	12.5	0	12.5	0	0	12.5	12.5	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_2_Europarl-412	0	42.8571428571429	14.2857142857143	0	0	14.2857142857143	0	0	0	14.2857142857143	0	14.2857142857143	0	0	0.428571428571429	0	0	0	0.142857142857143	0	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	100	100	0	1	100	7	2.6	5	5	2	0	0	0	0	0	14.2857142857143	42.8571428571429	0	0	14.2857142857143	0	14.2857142857143	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_3_UDHR-51	25	0	12.5	0	0	12.5	0	0	12.5	37.5	0	0	0	0	0	0	0	0	0.125	0	0	0.125	0	0	0.125	0.125	0.375	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.5	3	3	3	0	12.5	0	0	0	0	0	0	25	12.5	12.5	12.5	0	12.5	0	12.5	100	0	100	1	1	100	0	0	100	0	0	0	100	0	0	2
isdt_8_WIT3-77	0	20	40	0	20	0	0	0	20	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0	0	0.2	0	0.2	0	100	100	0	0	100	0	0	0	0	0	0	1	100	5	1.5	2	2	1	0	0	0	0	0	0	20	0	0	20	0	40	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-2	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	11.1111111111111	22.2222222222222	0	11.1111111111111	0	0.111111111111111	0	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	0	100	100	100	100	2	100	4.5	2.85714285714286	7	7	3	0	0	0	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	22.2222222222222	50	50	0	0	0	0	100	1	50	50	100	0	100	0	0	2
isdt_10_new-3	12.5	12.5	12.5	12.5	0	12.5	0	0	12.5	0	0	12.5	0	0.125	0.125	0	0	0.125	0.125	0	0.125	0.125	0	0	0	0	0	0	0	100	0	0	100	0	100	100	100	0	1	100	8	2.16666666666667	5	5	2	0	0	12.5	12.5	0	0	12.5	0	12.5	12.5	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-4	22.2222222222222	0	11.1111111111111	0	0	22.2222222222222	0	11.1111111111111	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0.222222222222222	0	0	0	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	2	0	22.2222222222222	0	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	22.2222222222222	11.1111111111111	0	0	0	0	2	1	100	0	0	0	0	0	0	0	0	0	0
isdt_10_new-8	22.2222222222222	0	11.1111111111111	11.1111111111111	0	22.2222222222222	0	0	11.1111111111111	22.2222222222222	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0.111111111111111	0.222222222222222	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	100	0	0	0	0	1	100	9	2.71428571428571	7	7	3	0	0	11.1111111111111	0	0	0	0	0	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-14	12.5	12.5	25	0	0	0	0	12.5	12.5	12.5	12.5	0	0.125	0	0.125	0	0	0	0.125	0	0	0	0.125	0.125	0.125	0	0.125	100	100	0	0	100	0	0	0	0	0	0	1	100	8	2.2	3	3	2	0	0	0	0	0	0	12.5	12.5	12.5	12.5	12.5	25	0	0	12.5	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_10_new-17	25	12.5	12.5	0	0	0	0	12.5	12.5	25	0	0	0.125	0	0.125	0	0	0	0.125	0	0.125	0	0	0	0.125	0.125	0.25	100	100	0	0	100	0	0	0	0	0	0	1	100	8	1.33333333333333	2	2	3	0	0	0	0	0	0	12.5	0	25	12.5	12.5	12.5	0	0	12.5	12.5	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-18	28.5714285714286	0	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	28.5714285714286	0	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	0.285714285714286	100	100	0	0	100	0	0	0	0	0	0	1	100	7	1.6	3	3	2	0	0	0	0	0	0	0	0	28.5714285714286	14.2857142857143	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-20	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	0	28.5714285714286	14.2857142857143	14.2857142857143	0	0	0.285714285714286	0	0	0	0	0	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	100	100	0	0	100	0	0	0	0	0	0	1	100	7	2.2	5	5	2	0	0	14.2857142857143	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	14.2857142857143	14.2857142857143	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
isdt_10_new-23	0	0	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	16.6666666666667	0	0.166666666666667	0	0	0	0	0.333333333333333	0	0	0	0	0.166666666666667	0	0.166666666666667	0	100	50	50	0	50	50	0	0	0	0	0	2	100	3	1.66666666666667	2	2	2	16.6666666666667	0	0	16.6666666666667	0	0	0	0	0	16.6666666666667	0	33.3333333333333	16.6666666666667	0	0	0	0	0	0	0	0	0	100	1	50	50	0	100	0	0	0	1
isdt_10_new-26	11.1111111111111	22.2222222222222	11.1111111111111	0	11.1111111111111	0	0	0	11.1111111111111	22.2222222222222	11.1111111111111	0	0	0	0.222222222222222	0	0	0	0.111111111111111	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0.222222222222222	100	100	0	0	100	0	0	0	0	0	0	1	100	9	1.57142857142857	3	3	3	0	0	0	0	0	0	22.2222222222222	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	11.1111111111111	0	0	0	11.1111111111111	100	0	100	0	0	0	0	0	100	0	0	0	0	100	0	4
isdt_10_new-32	11.1111111111111	11.1111111111111	22.2222222222222	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.111111111111111	100	100	0	0	100	0	0	0	0	0	0	1	100	9	2.33333333333333	6	6	2	0	0	11.1111111111111	0	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	22.2222222222222	0	11.1111111111111	0	11.1111111111111	100	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
isdt_10_new-34	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	11.1111111111111	0	22.2222222222222	22.2222222222222	11.1111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	0.222222222222222	0	0	0.111111111111111	0.222222222222222	0	0	0	0	0	0	0	100	100	100	0	1	100	9	2	4	4	2	0	0	0	0	11.1111111111111	11.1111111111111	11.1111111111111	22.2222222222222	0	11.1111111111111	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_10_new-37	0	0	25	0	0	0	0	25	0	25	0	25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	100	100	100	0	1	100	4	1.5	2	2	1	0	0	0	0	0	25	0	0	0	25	0	25	0	0	25	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_10_new-40	11.1111111111111	11.1111111111111	22.2222222222222	0	11.1111111111111	0	0	11.1111111111111	22.2222222222222	11.1111111111111	0	0	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0	0.222222222222222	0	0.111111111111111	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	100	100	0	0	50	0	100	0	0	0	0	2	100	4.5	1.83333333333333	5	5	2	11.1111111111111	0	0	0	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0	11.1111111111111	100	0	100	0	0	0	100	1	50	50	0	50	0	0	50	2
isdt_10_new-41	20	0	20	0	0	0	0	20	0	20	0	20	0.2	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0.2	0	0	0	0	0	0	0	100	100	100	100	1	100	5	1.33333333333333	2	2	2	0	0	0	0	0	20	0	0	20	20	0	20	0	0	0	20	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
isdt_10_new-42	14.2857142857143	0	14.2857142857143	14.2857142857143	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0.142857142857143	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.8	3	3	3	0	14.2857142857143	0	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0	0	0	1	1	100	0	0	100	0	0	100	0	0	0	1
